"TIPO_PAGAMENTO","PRG_ASSEGNO","NUM_ASSEGNO_BONIFICO","DAT_PAGAMENTO","IMPORTO","COD_ENTE_INTEST","DAT_ADDEBITO","FLG_STAMPATO","FLG_A_B_UFFICIO","ORIGINE","COD_COMP","COD_PROVIDER","COD_NUC","PRG_NUC","INTEST_DEC_1","INTEST_DEC_2","NOTA_1","NOTA_2","NOTA_3","COD_STR"
"B","45013","45013","2024-11-28 00:00:00.0","50",,,"S","S","P","0001",,"020376","1",,,"2024","00067793",,
"B","45014","45014","2024-11-28 00:00:00.0","50",,,"S","S","P","0001",,"020363","1",,,"2024","00067794",,
"B","45015","45015","2024-11-28 00:00:00.0","60",,,"S","S","P","0001",,"020328","1",,,"2024","00067795",,
"B","45016","45016","2024-11-28 00:00:00.0","60",,,"S","S","P","0001",,"020369","1",,,"2024","00067796",,
"B","45017","45017","2024-11-28 00:00:00.0","60",,,"S","S","P","0001",,"020355","1",,,"2024","00067797",,
"B","45018","45018","2024-11-28 00:00:00.0","80",,,"S","S","P","0001",,"020294","1",,,"2024","00067798",,
"B","45019","45019","2024-11-28 00:00:00.0","600",,,"S","S","P","0001",,"020299","1",,,"2024","00067799",,
"B","45020","45020","2024-11-28 00:00:00.0","150",,,"S","S","P","0001",,"014860","1",,,"2024","00067800",,
"B","45021","45021","2024-11-28 00:00:00.0","150",,,"S","S","P","0001",,"020329","1",,,"2024","00067801",,
"B","45022","45022","2024-11-28 00:00:00.0","1873.5",,,"S","S","P","0001",,"020306","1",,,"2024","00067802",,
"B","45023","45023","2024-11-28 00:00:00.0","150",,,"S","S","P","0001",,"020324","1",,,"2024","00067803",,
"B","45024","45024","2024-11-28 00:00:00.0","348",,,"S","S","P","0001",,"020342","1",,,"2024","00067804",,
"B","47919","47919","2024-12-16 00:00:00.0","311.01",,,"S","S","P","0001",,"004973","1",,,"2023","00001060",,
"B","47920","47920","2024-12-16 00:00:00.0","17.23",,,"S","S","P","0001",,"009099","2",,,"2023","00001066",,
"B","47921","47921","2024-12-16 00:00:00.0","17.9",,,"S","S","P","0001",,"009099","2",,,"2023","00001068",,
"B","47922","47922","2024-12-16 00:00:00.0","12.15",,,"S","S","P","0001",,"009099","2",,,"2023","00001080",,
"B","47923","47923","2024-12-16 00:00:00.0","124",,,"S","S","P","0001",,"007335","1",,,"2023","00001082",,
"B","47924","47924","2024-12-16 00:00:00.0","150.8",,,"S","S","P","0001",,"007335","1",,,"2023","00001086",,
"B","47925","47925","2024-12-16 00:00:00.0","200",,,"S","S","P","0001",,"007335","2",,,"2023","00001088",,
"B","47926","47926","2024-12-16 00:00:00.0","22.5",,,"S","S","P","0001",,"009099","2",,,"2023","00001090",,
"B","47927","47927","2024-12-16 00:00:00.0","250",,,"S","S","P","0001",,"007335","1",,,"2023","00001092",,
"B","47928","47928","2024-12-18 00:00:00.0","1350",,,"S","S","P","0001",,"020602","1",,,"2024","00077990",,
"B","47929","47929","2024-12-18 00:00:00.0","220",,,"S","S","P","0001",,"020501","1",,,"2024","00077991",,
"B","47930","47930","2024-12-18 00:00:00.0","170",,,"S","S","P","0001",,"020550","1",,,"2024","00077992",,
"B","47931","47931","2024-12-18 00:00:00.0","85",,,"S","S","P","0001",,"019649","1",,,"2024","00077993",,
"B","47932","47932","2024-12-18 00:00:00.0","45",,,"S","S","P","0001",,"020288","1",,,"2024","00077994",,
"B","47933","47933","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"020611","1",,,"2024","00077995",,
"B","47934","47934","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"020530","1",,,"2024","00077996",,
"B","47935","47935","2024-12-18 00:00:00.0","1968.75",,,"S","S","P","0001",,"020538","1",,,"2024","00077997",,
"B","47936","47936","2024-12-18 00:00:00.0","278",,,"S","S","P","0001",,"020543","1",,,"2024","00077998",,
"B","47937","47937","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"020509","1",,,"2024","00077999",,
"B","47938","47938","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020519","1",,,"2024","00078000",,
"B","47939","47939","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020497","1",,,"2024","00078001",,
"B","47940","47940","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"019874","1",,,"2024","00078002",,
"B","47941","47941","2024-12-18 00:00:00.0","650",,,"S","S","P","0001",,"020585","1",,,"2024","00078003",,
"B","47942","47942","2024-12-18 00:00:00.0","200",,,"S","S","P","0001",,"020536","1",,,"2024","00078004",,
"B","47943","47943","2024-12-18 00:00:00.0","1050",,,"S","S","P","0001",,"020603","1",,,"2024","00078005",,
"B","47944","47944","2024-12-18 00:00:00.0","600",,,"S","S","P","0001",,"020592","1",,,"2024","00078006",,
"B","47945","47945","2024-12-18 00:00:00.0","275",,,"S","S","P","0001",,"020271","1",,,"2024","00078007",,
"B","47946","47946","2024-12-18 00:00:00.0","2000",,,"S","S","P","0001",,"020494","1",,,"2024","00078008",,
"B","47947","47947","2024-12-18 00:00:00.0","90",,,"S","S","P","0001",,"020528","1",,,"2024","00078009",,
"B","47948","47948","2024-12-18 00:00:00.0","75",,,"S","S","P","0001",,"014338","1",,,"2024","00078010",,
"B","47949","47949","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"020570","1",,,"2024","00078011",,
"B","47950","47950","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"020625","1",,,"2024","00078012",,
"B","47951","47951","2024-12-18 00:00:00.0","881.25",,,"S","S","P","0001",,"020578","1",,,"2024","00078013",,
"B","47952","47952","2024-12-18 00:00:00.0","881.25",,,"S","S","P","0001",,"020604","1",,,"2024","00078014",,
"B","47953","47953","2024-12-18 00:00:00.0","450",,,"S","S","P","0001",,"020548","1",,,"2024","00078015",,
"B","47954","47954","2024-12-18 00:00:00.0","517.5",,,"S","S","P","0001",,"020627","1",,,"2024","00078016",,
"B","47955","47955","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"014711","1",,,"2024","00078017",,
"B","47956","47956","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"020599","1",,,"2024","00078018",,
"B","47957","47957","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020593","1",,,"2024","00078019",,
"B","47958","47958","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020567","1",,,"2024","00078020",,
"B","47959","47959","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020529","1",,,"2024","00078021",,
"B","47960","47960","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020551","1",,,"2024","00078022",,
"B","47961","47961","2024-12-18 00:00:00.0","22.5",,,"S","S","P","0001",,"020522","1",,,"2024","00078023",,
"B","47962","47962","2024-12-18 00:00:00.0","80",,,"S","S","P","0001",,"020624","1",,,"2024","00078024",,
"B","47963","47963","2024-12-18 00:00:00.0","80",,,"S","S","P","0001",,"020601","1",,,"2024","00078025",,
"B","47964","47964","2024-12-18 00:00:00.0","80",,,"S","S","P","0001",,"020626","1",,,"2024","00078026",,
"B","47965","47965","2024-12-18 00:00:00.0","100",,,"S","S","P","0001",,"020546","1",,,"2024","00078027",,
"B","47966","47966","2024-12-18 00:00:00.0","300",,,"S","S","P","0001",,"020613","1",,,"2024","00078028",,
"B","47967","47967","2024-12-18 00:00:00.0","300",,,"S","S","P","0001",,"020506","1",,,"2024","00078029",,
"B","47968","47968","2024-12-18 00:00:00.0","48",,,"S","S","P","0001",,"020512","1",,,"2024","00078030",,
"B","47969","47969","2024-12-18 00:00:00.0","1758.75",,,"S","S","P","0001",,"020574","1",,,"2024","00078031",,
"B","47970","47970","2024-12-18 00:00:00.0","1100",,,"S","S","P","0001",,"020497","1",,,"2024","00078032",,
"B","47971","47971","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"019617","1",,,"2024","00078033",,
"B","47972","47972","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"020559","1",,,"2024","00078034",,
"B","47973","47973","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"020629","1",,,"2024","00078035",,
"B","47974","47974","2024-12-18 00:00:00.0","120",,,"S","S","P","0001",,"020605","1",,,"2024","00078036",,
"B","47975","47975","2024-12-18 00:00:00.0","20",,,"S","S","P","0001",,"020561","1",,,"2024","00078038",,
"B","47976","47976","2024-12-18 00:00:00.0","157.6",,,"S","S","P","0001",,"020628","1",,,"2024","00078039",,
"B","47977","47977","2024-12-18 00:00:00.0","2.05",,,"S","S","P","0001",,"019237","1",,,"2024","00078040",,
"B","47978","47978","2024-12-18 00:00:00.0","585",,,"S","S","P","0001",,"020580","1",,,"2024","00078041",,
"B","47979","47979","2024-12-18 00:00:00.0","1275",,,"S","S","P","0001",,"020575","1",,,"2024","00078042",,
"B","47980","47980","2024-12-18 00:00:00.0","100",,,"S","S","P","0001",,"020623","1",,,"2024","00078043",,
"B","47981","47981","2024-12-18 00:00:00.0","2000",,,"S","S","P","0001",,"020620","1",,,"2024","00078044",,
"B","47982","47982","2024-12-18 00:00:00.0","430",,,"S","S","P","0001",,"020488","1",,,"2024","00078045",,
"B","47983","47983","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"020589","1",,,"2024","00078046",,
"B","47984","47984","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"020586","1",,,"2024","00078047",,
"B","47985","47985","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"020510","1",,,"2024","00078048",,
"B","47986","47986","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"020492","1",,,"2024","00078049",,
"B","47987","47987","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020557","1",,,"2024","00078050",,
"B","47988","47988","2024-12-18 00:00:00.0","1600",,,"S","S","P","0001",,"020595","1",,,"2024","00078051",,
"B","47989","47989","2024-12-18 00:00:00.0","950",,,"S","S","P","0001",,"020545","1",,,"2024","00078052",,
"B","47990","47990","2024-12-18 00:00:00.0","100",,,"S","S","P","0001",,"020598","1",,,"2024","00078053",,
"B","47991","47991","2024-12-18 00:00:00.0","2800",,,"S","S","P","0001",,"020616","1",,,"2024","00078054",,
"B","47992","47992","2024-12-18 00:00:00.0","2950",,,"S","S","P","0001",,"020633","1",,,"2024","00078055",,
"B","47993","47993","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"020615","1",,,"2024","00078056",,
"B","47994","47994","2024-12-18 00:00:00.0","1275",,,"S","S","P","0001",,"020572","1",,,"2024","00078057",,
"B","47995","47995","2024-12-18 00:00:00.0","250",,,"S","S","P","0001",,"015090","1",,,"2024","00078058",,
"B","47996","47996","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"020635","1",,,"2024","00078059",,
"B","47997","47997","2024-12-18 00:00:00.0","1043.06",,,"S","S","P","0001",,"020606","1",,,"2024","00078060",,
"B","47998","47998","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"014711","1",,,"2024","00078061",,
"B","47999","47999","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020608","1",,,"2024","00078062",,
"B","48000","48000","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"020492","1",,,"2024","00078063",,
"B","48001","48001","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020317","1",,,"2024","00078064",,
"B","48002","48002","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020513","1",,,"2024","00078065",,
"B","48003","48003","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020532","1",,,"2024","00078066",,
"B","48004","48004","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020517","1",,,"2024","00078067",,
"B","48005","48005","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020622","1",,,"2024","00078068",,
"B","48006","48006","2024-12-18 00:00:00.0","60",,,"S","S","P","0001",,"020617","1",,,"2024","00078069",,
"B","48007","48007","2024-12-18 00:00:00.0","80",,,"S","S","P","0001",,"020489","1",,,"2024","00078070",,
"B","48008","48008","2024-12-18 00:00:00.0","50",,,"S","S","P","0001",,"020569","1",,,"2024","00078071",,
"B","48009","48009","2024-12-18 00:00:00.0","2350",,,"S","S","P","0001",,"020490","1",,,"2024","00078072",,
"B","48010","48010","2024-12-18 00:00:00.0","300",,,"S","S","P","0001",,"020598","1",,,"2024","00078073",,
"B","48011","48011","2024-12-18 00:00:00.0","4250",,,"S","S","P","0001",,"020558","1",,,"2024","00078074",,
"B","48012","48012","2024-12-18 00:00:00.0","80",,,"S","S","P","0001",,"020508","1",,,"2024","00078075",,
"B","48013","48013","2024-12-18 00:00:00.0","663",,,"S","S","P","0001",,"020566","1",,,"2024","00078076",,
"B","48014","48014","2024-12-18 00:00:00.0","2000",,,"S","S","P","0001",,"020505","1",,,"2024","00078077",,
"B","48015","48015","2024-12-18 00:00:00.0","101",,,"S","S","P","0001",,"020502","1",,,"2024","00078078",,
"B","48016","48016","2024-12-18 00:00:00.0","100",,,"S","S","P","0001",,"020560","1",,,"2024","00078079",,
"B","48017","48017","2024-12-18 00:00:00.0","400",,,"S","S","P","0001",,"020579","1",,,"2024","00078080",,
"B","48018","48018","2024-12-18 00:00:00.0","105",,,"S","S","P","0001",,"020315","1",,,"2024","00078081",,
"B","48019","48019","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"020514","1",,,"2024","00078082",,
"B","48020","48020","2024-12-18 00:00:00.0","150",,,"S","S","P","0001",,"020345","1",,,"2024","00078084",,
"B","45025","45025","2024-11-28 00:00:00.0","120",,,"S","S","P","0001",,"019856","1",,,"2024","00067805",,
"B","45026","45026","2024-11-28 00:00:00.0","1725",,,"S","S","P","0001",,"020307","1",,,"2024","00067806",,
"B","45027","45027","2024-11-28 00:00:00.0","900",,,"S","S","P","0001",,"020353","1",,,"2024","00067807",,
"B","45028","45028","2024-11-28 00:00:00.0","1815",,,"S","S","P","0001",,"020367","1",,,"2024","00067808",,
"B","45029","45029","2024-11-28 00:00:00.0","637.5",,,"S","S","P","0001",,"020301","1",,,"2024","00067809",,
"B","45030","45030","2024-11-28 00:00:00.0","487.5",,,"S","S","P","0001",,"020358","1",,,"2024","00067810",,
"B","45031","45031","2024-11-28 00:00:00.0","50",,,"S","S","P","0001",,"020340","1",,,"2024","00067811",,
"B","45032","45032","2024-11-28 00:00:00.0","60",,,"S","S","P","0001",,"020364","1",,,"2024","00067812",,
"B","45033","45033","2024-11-28 00:00:00.0","60",,,"S","S","P","0001",,"020342","1",,,"2024","00067813",,
"B","45034","45034","2024-11-28 00:00:00.0","60",,,"S","S","P","0001",,"020362","1",,,"2024","00067814",,
"B","45035","45035","2024-11-28 00:00:00.0","60",,,"S","S","P","0001",,"020277","1",,,"2024","00067815",,
"B","45036","45036","2024-11-28 00:00:00.0","58",,,"S","S","P","0001",,"020264","1",,,"2024","00067816",,
"B","45037","45037","2024-11-28 00:00:00.0","80",,,"S","S","P","0001",,"020305","1",,,"2024","00067817",,
"B","45038","45038","2024-11-28 00:00:00.0","600",,,"S","S","P","0001",,"020296","1",,,"2024","00067818",,
"B","45039","45039","2024-11-28 00:00:00.0","150",,,"S","S","P","0001",,"020350","1",,,"2024","00067819",,
"B","45040","45040","2024-11-28 00:00:00.0","1300",,,"S","S","P","0001",,"020326","1",,,"2024","00067820",,
"B","45045","45045","2024-11-28 00:00:00.0","150",,,"S","S","P","0001",,"019536","1",,,"2024","00067825",,
"B","45046","45046","2024-11-28 00:00:00.0","150",,,"S","S","P","0001",,"020320","1",,,"2024","00067826",,
"B","45047","45047","2024-11-28 00:00:00.0","300",,,"S","S","P","0001",,"020289","1",,,"2024","00067827",,
"B","45048","45048","2024-11-28 00:00:00.0","599",,,"S","S","P","0001",,"014681","1",,,"2024","00067828",,
"B","45049","45049","2024-11-28 00:00:00.0","112",,,"S","S","P","0001",,"014698","1",,,"2024","00067829",,
"B","45050","45050","2024-11-28 00:00:00.0","1123.5",,,"S","S","P","0001",,"020336","1",,,"2024","00067830",,
"B","45051","45051","2024-11-28 00:00:00.0","25",,,"S","S","P","0001",,"019816","1",,,"2024","00067831",,
"B","45052","45052","2024-11-28 00:00:00.0","780",,,"S","S","P","0001",,"020335","1",,,"2024","00067832",,
"B","45053","45053","2024-11-28 00:00:00.0","50",,,"S","S","P","0001",,"014691","1",,,"2024","00067833",,
"B","45054","45054","2024-11-28 00:00:00.0","50",,,"S","S","P","0001",,"020371","1",,,"2024","00067834",,
"B","45055","45055","2024-11-28 00:00:00.0","60",,,"S","S","P","0001",,"020295","1",,,"2024","00067835",,
"B","45056","45056","2024-11-28 00:00:00.0","60",,,"S","S","P","0001",,"020270","1",,,"2024","00067836",,
"B","45057","45057","2024-11-28 00:00:00.0","1200",,,"S","S","P","0001",,"020310","1",,,"2024","00067837",,
"B","45058","45058","2024-11-28 00:00:00.0","350",,,"S","S","P","0001",,"020304","1",,,"2024","00067838",,
"B","45059","45059","2024-11-28 00:00:00.0","150",,,"S","S","P","0001",,"020316","1",,,"2024","00067839",,
"B","45060","45060","2024-11-28 00:00:00.0","30",,,"S","S","P","0001",,"020377","1",,,"2024","00067840",,
"B","45080","45080","2024-12-02 00:00:00.0","18",,,"S","S","P","0001",,"010049","1",,,"2024","00033764",,
"B","45081","45081","2024-12-02 00:00:00.0","400",,,"S","S","P","0073","CONV","011954","1",,,"2024","00034201",,"04251"
"B","45082","45082","2024-12-02 00:00:00.0","120",,,"S","S","P","0001","CONV","017039","1",,,"2024","00037894",,"02456"
"B","45083","45083","2024-12-02 00:00:00.0","196",,,"S","S","P","0001","CONV","010911","1",,,"2024","00039980",,"01613"
"B","45084","45084","2024-12-02 00:00:00.0","729",,,"S","S","P","0001","CONV","007894","2",,,"2024","00041192",,"01386"
"B","45085","45085","2024-12-02 00:00:00.0","507.99",,,"S","S","P","0001","CONV","014392","1",,,"2024","00041922",,"01360"
"B","45086","45086","2024-12-02 00:00:00.0","60",,,"S","S","P","0001","CONV","018277","1",,,"2024","00043370",,"01638"
"B","45087","45087","2024-12-02 00:00:00.0","280",,,"S","S","P","0001","CONV","009989","1",,,"2024","00047296",,"01696"
"B","45088","45088","2024-12-02 00:00:00.0","280",,,"S","S","P","0001","CONV","009643","1",,,"2024","00047332",,"01696"
"B","45089","45089","2024-12-02 00:00:00.0","1687.01",,,"S","S","P","0001","CONV","006986","1",,,"2024","00049330",,"01611"
"B","45090","45090","2024-12-02 00:00:00.0","45.17",,,"S","S","P","0001","CONV","017732","1",,,"2024","00049567",,"02672"
"B","45091","45091","2024-12-02 00:00:00.0","1089",,,"S","S","P","0073","CONV","013657","1",,,"2024","00050898",,"01714"
"B","45092","45092","2024-12-02 00:00:00.0","280",,,"S","S","P","0001","CONV","009985","1",,,"2024","00050930",,"01696"
"B","45093","45093","2024-12-02 00:00:00.0","104.8",,,"S","S","P","0001","CONV","018052","1",,,"2024","00051285",,"01714"
"B","45094","45094","2024-12-02 00:00:00.0","215.47",,,"S","S","P","0001","CONV","016613","1",,,"2024","00051649",,"01649"
"B","45095","45095","2024-12-02 00:00:00.0","65.45",,,"S","S","P","0001","CONV","005313","1",,,"2024","00051798",,"02810"
"B","45096","45096","2024-12-02 00:00:00.0","280",,,"S","S","P","0001","CONV","009966","1",,,"2024","00052069",,"01696"
"B","45097","45097","2024-12-02 00:00:00.0","244.43",,,"S","S","P","0001","CONV","017996","1",,,"2024","00052420",,"01714"
"B","45098","45098","2024-12-02 00:00:00.0","103",,,"S","S","P","0001","CONV","018104","1",,,"2024","00052866",,"01649"
"B","45099","45099","2024-12-02 00:00:00.0","200",,,"S","S","P","0001","CONV","017255","2",,,"2024","00053422",,"01714"
"B","45100","45100","2024-12-02 00:00:00.0","9768.42",,,"S","S","P","0001","CONV","004840","1",,,"2024","00053716",,"01605"
"B","45101","45101","2024-12-02 00:00:00.0","261.73",,,"S","S","P","0001","CONV","016875","1",,,"2024","00054848",,"01649"
"B","45102","45102","2024-12-02 00:00:00.0","280",,,"S","S","P","0001","CONV","009845","1",,,"2024","00055608",,"01696"
"B","45103","45103","2024-12-02 00:00:00.0","4668",,,"S","S","P","0073","CONV","013080","1",,,"2024","00055800",,"01715"
"B","45104","45104","2024-12-02 00:00:00.0","400",,,"S","S","P","0073","CONV","013737","1",,,"2024","00056549",,"05163"
"B","45105","45105","2024-12-02 00:00:00.0","52.2",,,"S","S","P","0001","CONV","009242","4",,,"2024","00056658",,"03238"
"B","45106","45106","2024-12-02 00:00:00.0","99.96",,,"S","S","P","0001",,"011430","1",,,"2024","00056676",,
"B","45107","45107","2024-12-02 00:00:00.0","127.5",,,"S","S","P","0001","CONV","009719","1",,,"2024","00056761",,"01696"
"B","45108","45108","2024-12-02 00:00:00.0","500",,,"S","S","P","0001","CONV","009759","1",,,"2024","00056885",,"02688"
"B","45109","45109","2024-12-02 00:00:00.0","262.2",,,"S","S","P","0001","CONV","007860","1",,,"2024","00057008",,"01633"
"B","45110","45110","2024-12-02 00:00:00.0","767.5",,,"S","S","P","0001","CONV","018104","1",,,"2024","00057022",,"01649"
"B","45111","45111","2024-12-02 00:00:00.0","160",,,"S","S","P","0001","CONV","009762","1",,,"2024","00057084",,"01696"
