"IDFATTURA","ANNO_PRA","NUM_PRA","PRG_VOCE"
"29701","2024","00060148","1"
"30095","2024","00060975","1"
"31780","2024","00064256","3"
"30092","2024","00060971","1"
"30107","2024","00061013","1"
"30149","2024","00061129","1"
"30041","2024","00060849","1"
"30114","2024","00061036","1"
"30110","2024","00061019","1"
"30113","2024","00061031","1"
"30115","2024","00061036","2"
"30116","2024","00061038","1"
"30119","2024","00061051","1"
"30124","2024","00061063","1"
"30123","2024","00061061","1"
"30156","2024","00061144","1"
"31780","2024","00064256","4"
"30154","2024","00061141","1"
"30159","2024","00057725","1"
"30158","2024","00061147","1"
"31787","2024","00064273","3"
"32253","2024","00065325","1"
"31711","2024","00062472","1"
"31707","2024","00064138","1"
"30186","2024","00057202","1"
"30187","2024","00059026","1"
"31717","2024","00062484","1"
"31717","2024","00062484","2"
"31717","2024","00062484","3"
"31794","2024","00063804","3"
"31664","2024","00064013","2"
"31664","2024","00064013","3"
"31664","2024","00064013","1"
"31787","2024","00064273","1"
"31787","2024","00064273","2"
"31801","2024","00064311","1"
"32280","2024","00044294","3"
"32258","2024","00065335","1"
"31794","2024","00063804","2"
"31794","2024","00063804","4"
"32260","2024","00065344","1"
"32280","2024","00044294","1"
"32280","2024","00044294","2"
"31732","2024","00056992","1"
"31732","2024","00056992","2"
"32280","2024","00044294","4"
"32280","2024","00044294","5"
"33230","2024","00012122","9"
"33230","2024","00012122","10"
"33230","2024","00012122","11"
"33230","2024","00012122","12"
"33230","2024","00012122","13"
"33232","2024","00055187","1"
"33233","2024","00055185","1"
"33235","2024","00057289","1"
"33237","2024","00065855","1"
"33237","2024","00065855","2"
"33237","2024","00065855","3"
"33237","2024","00065855","4"
"33237","2024","00065855","5"
"33237","2024","00065855","9"
"33555","2024","00068222","1"
"33085","2024","00055235","1"
"33284","2024","00067515","1"
"33561","2024","00068244","1"
"33565","2024","00068256","1"
"33555","2024","00068222","3"
"33567","2024","00068262","1"
"33531","2024","00068172","1"
"33528","2024","00068160","1"
"33564","2024","00068254","1"
"33571","2024","00068274","1"
"33533","2024","00068176","1"
"33562","2024","00068246","1"
"33587","2024","00068308","1"
"33577","2024","00068284","1"
"33606","2024","00068348","1"
"33584","2024","00068302","1"
"33588","2024","00068314","1"
"33611","2024","00068354","1"
"33491","2024","00068099","1"
"33640","2024","00068428","1"
"33621","2024","00068378","1"
"33622","2024","00068384","1"
"33634","2024","00068414","1"
"33636","2024","00068418","1"
"33676","2024","00025727","3"
"33676","2024","00025727","1"
"33676","2024","00025727","2"
"33676","2024","00025727","4"
"33676","2024","00025727","5"
"33676","2024","00025727","6"
"33676","2024","00025727","7"
"33676","2024","00025727","8"
"33676","2024","00025727","9"
"33676","2024","00025727","10"
"33676","2024","00025727","11"
"33676","2024","00025727","12"
"33676","2024","00025727","13"
"33676","2024","00025727","14"
"33676","2024","00025727","15"
"33676","2024","00025727","16"
"33676","2024","00025727","17"
"33676","2024","00025727","18"
"33520","2023","00000966","4"
"33518","2023","00000966","2"
"33519","2023","00000966","3"
"33678","2024","00057140","1"
"33679","2024","00068170","1"
"33758","2024","00064173","1"
"33758","2024","00064173","2"
"33760","2024","00068716","1"
"33764","2024","00055161","1"
"33764","2024","00055161","2"
"33764","2024","00055161","4"
"33764","2024","00055161","6"
"33764","2024","00055161","3"
"33764","2024","00055161","8"
"35442","2024","00071743","1"
"36922","2024","00074609","2"
"36907","2024","00074579","1"
"36246","2024","00073348","1"
"36921","2024","00070476","1"
"36948","2024","00074675","1"
"36954","2024","00074692","3"
"36926","2024","00074616","1"
"36958","2024","00074702","2"
"36928","2024","00074624","1"
"36929","2024","00074625","1"
"36954","2024","00074692","1"
"36957","2024","00074698","1"
"36954","2024","00074692","2"
"36975","2024","00074730","1"
"36991","2024","00074762","1"
"37218","2024","00032889","1"
"36968","2024","00074724","1"
"36964","2024","00074716","1"
"36969","2024","00074724","2"
"36978","2024","00074736","1"
"36983","2024","00074752","1"
"36982","2024","00074744","1"
"36962","2024","00074712","1"
"36984","2024","00074756","1"
"37202","2024","00075206","1"
"39482","2024","00079391","1"
"37500","2024","00070172","1"
"39479","2024","00078228","1"
"37006","2024","00073520","2"
"37006","2024","00073520","3"
"37006","2024","00073520","4"
"37006","2024","00073520","6"
"37006","2024","00073520","9"
"37006","2024","00073520","10"
"37006","2024","00073520","12"
"37006","2024","00073520","13"
"37007","2024","00059212","1"
"37007","2024","00059212","2"
"39386","2024","00079211","1"
"37507","2024","00075805","1"
"37011","2024","00074820","1"
"37449","2024","00020958","4"
"39566","2024","00076345","1"
"39484","2024","00079397","1"
"37449","2024","00020958","3"
"39564","2024","00079519","1"
"45674","2024","00087978","1"
"39671","2024","00066353","1"
"39673","2024","00079687","1"
"37562","2024","00075919","1"
"45213","2025","00001803","1"
"39958","2024","00080185","1"
"39959","2024","00080185","2"
"45611","2025","00002393","1"
"45625","2024","00079759","1"
"39954","2024","00059222","23"
"39954","2024","00059222","7"
"39954","2024","00059222","19"
"48133","2025","00005968","1"
"39954","2024","00059222","20"
"45626","2024","00080588","1"
"39954","2024","00059222","22"
"39954","2024","00059222","1"
"39954","2024","00059222","18"
"39954","2024","00059222","21"
"39954","2024","00059222","16"
"39954","2024","00059222","13"
"39954","2024","00059222","17"
"39954","2024","00059222","15"
"39954","2024","00059222","2"
"39954","2024","00059222","12"
"39954","2024","00059222","3"
"39954","2024","00059222","4"
"39954","2024","00059222","5"
"39954","2024","00059222","6"
"39954","2024","00059222","10"
"39954","2024","00059222","9"
"39954","2024","00059222","14"
"39955","2024","00059222","31"
"42075","2024","00083783","1"
"45626","2024","00080588","2"
"40471","2024","00081086","1"
"45626","2024","00080588","3"
"45626","2024","00080588","4"
"45626","2024","00080588","5"
"48637","2025","00006986","1"
"39966","2024","00080207","1"
"48137","2025","00005978","1"
"48393","2024","00089260","1"
"45698","2025","00002177","1"
"48395","2024","00089262","1"
"48398","2025","00006485","1"
"48145","2025","00000264","1"
"48144","2025","00005980","1"
"48148","2025","00000242","1"
"48403","2024","00065239","1"
"48403","2024","00065239","2"
"48403","2024","00065239","3"
"48403","2024","00065239","4"
"48403","2024","00065239","5"
"48403","2024","00065239","6"
"48403","2024","00065239","7"
"48403","2024","00065239","8"
"48403","2024","00065239","9"
"48403","2024","00065239","10"
"48403","2024","00065239","11"
"48403","2024","00065239","12"
"48403","2024","00065239","13"
"48403","2024","00065239","14"
"48403","2024","00065239","15"
"48403","2024","00065239","16"
"48403","2024","00065239","17"
"48403","2024","00065239","18"
"48403","2024","00065239","19"
"48403","2024","00065239","20"
"48403","2024","00065239","21"
"48403","2024","00065239","22"
"48403","2024","00065239","23"
"48403","2024","00065239","24"
"48403","2024","00065239","25"
"48403","2024","00065239","26"
"48403","2024","00065239","27"
"48403","2024","00065239","28"
"48403","2024","00065239","29"
"48403","2024","00065239","30"
"48403","2024","00065239","31"
"48403","2024","00065239","32"
"48403","2024","00065239","33"
"48403","2024","00065239","34"
"48403","2024","00065239","35"
"48403","2024","00065239","36"
"48403","2024","00065239","37"
"48403","2024","00065239","38"
"48475","2025","00006643","1"
"48649","2023","00000927","1"
"48867","2025","00007455","1"
"48520","2025","00006729","1"
"48483","2025","00006657","1"
"48485","2025","00006661","1"
"48498","2024","00089286","1"
"48837","2024","00050411","1"
"48837","2024","00050411","2"
"48837","2024","00050411","3"
"48837","2024","00050411","4"
"48844","2025","00007389","1"
"48818","2025","00007335","1"
"48819","2025","00007337","1"
"48818","2025","00007335","2"
"48818","2025","00007335","3"
"48818","2025","00007335","4"
"48818","2025","00007335","5"
"49351","2025","00008396","1"
"49434","2025","00003625","1"
"48869","2025","00007459","1"
"49353","2025","00008400","1"
"48885","2025","00006217","1"
"48792","2025","00007263","1"
"49435","2025","00002632","1"
"49655","2024","00060864","1"
"49655","2024","00060864","3"
"49647","2024","00089621","1"
"49595","2025","00006389","1"
"49648","2025","00009075","1"
"49652","2025","00009082","1"
"49655","2024","00060864","2"
"49655","2024","00060864","4"
"49657","2025","00004154","1"
"49661","2025","00008201","1"
"50461","2025","00010749","1"
"49645","2025","00003318","1"
"47358","2024","00088851","1"
"48329","2025","00006367","1"
"50386","2025","00010648","1"
"49673","2025","00009139","1"
"50386","2025","00010648","2"
"49986","2025","00009846","1"
"49898","2024","00089655","1"
"49899","2024","00089655","2"
"49900","2024","00089655","3"
"49901","2024","00089655","4"
"49902","2024","00089655","5"
"49903","2024","00089655","6"
"49904","2024","00089655","7"
"49905","2024","00089655","8"
"49906","2024","00089655","9"
"49907","2024","00089655","10"
"49908","2024","00089655","11"
"49909","2024","00089655","12"
"49910","2024","00089655","13"
"49911","2024","00089655","14"
"49912","2024","00089655","15"
"49913","2024","00089655","16"
"50567","2025","00010972","1"
"50567","2025","00010972","2"
"50703","2025","00007193","1"
"50574","2025","00005353","1"
"50574","2025","00005353","2"
"50575","2025","00005390","1"
"50576","2025","00010987","1"
"50426","2025","00009096","1"
"50454","2025","00002892","1"
"50454","2025","00002892","2"
"50454","2025","00002892","3"
"50579","2025","00010988","1"
"50594","2025","00009631","1"
"50595","2025","00011015","1"
"50596","2025","00011018","1"
"50706","2025","00007983","1"
"50610","2025","00011073","1"
"51248","2025","00007226","2"
"51248","2025","00007226","3"
"51248","2025","00007226","4"
"50710","2024","00064412","1"
"50710","2024","00064412","2"
"51015","2024","00089834","1"
"50926","2025","00011708","1"
"50908","2025","00011660","4"
"50948","2024","00089329","1"
"50746","2025","00011319","1"
"50747","2025","00011321","1"
"51002","2025","00011857","1"
"51223","2025","00004149","1"
"51019","2025","00011885","1"
"51224","2025","00004150","1"
"51059","2025","00005082","2"
"51021","2025","00011886","1"
"51059","2025","00005082","1"
"51024","2025","00011893","1"
"51059","2025","00005082","3"
"51058","2025","00011949","2"
"51038","2025","00011926","1"
"51038","2025","00011926","2"
"51040","2025","00011927","1"
"51225","2025","00005157","1"
"51060","2025","00011950","1"
"51226","2025","00002635","1"
"51226","2025","00002635","2"
"51227","2025","00007031","1"
"51228","2025","00007918","1"
"51229","2025","00005472","1"
"51229","2025","00005472","2"
"51229","2025","00005472","3"
"51229","2025","00005472","4"
"51229","2025","00005472","5"
"51229","2025","00005472","6"
"51229","2025","00005472","7"
"51229","2025","00005472","8"
"51229","2025","00005472","9"
"51229","2025","00005472","10"
"51229","2025","00005472","11"
"51233","2025","00003362","2"
"51234","2025","00003362","5"
"51235","2025","00003362","1"
"51235","2025","00003362","3"
"51235","2025","00003362","4"
"51248","2025","00007226","1"
"51235","2025","00003362","7"
"51235","2025","00003362","6"
"51248","2025","00007226","5"
"28087","2024","00056587","1"
"26843","2024","00053959","1"
"27921","2024","00056194","1"
"26845","2024","00053962","1"
"28127","2024","00049322","1"
"28102","2024","00056635","1"
"26847","2024","00053965","1"
"26848","2024","00053966","1"
"26850","2024","00053967","1"
"28079","2024","00056561","1"
"28108","2024","00056647","1"
"28394","2024","00057346","1"
"28125","2024","00040758","1"
"28128","2024","00030733","1"
"28301","2024","00057126","1"
"28439","2024","00049569","2"
"28395","2024","00057348","1"
"28861","2024","00057558","1"
"28439","2024","00049569","1"
"28440","2024","00048442","1"
"28936","2024","00058442","1"
"28413","2024","00057386","2"
"28414","2024","00057386","1"
"28414","2024","00057386","3"
"28877","2024","00058299","1"
"28885","2024","00058319","1"
"28915","2024","00058397","1"
"28914","2024","00058395","1"
"28913","2024","00058393","1"
"28909","2024","00058383","1"
"28906","2024","00058367","1"
"28910","2024","00058385","1"
"28875","2024","00058295","1"
"28879","2024","00058303","1"
"28884","2024","00058317","1"
"28893","2024","00058341","1"
"28891","2024","00058337","1"
"28911","2024","00058387","1"
"28889","2024","00058327","1"
"28799","2024","00058167","1"
"28804","2024","00058183","1"
"28810","2024","00058205","1"
"28800","2024","00058169","1"
"28776","2024","00058120","1"
"28788","2024","00058144","1"
"28945","2024","00058464","1"
"28937","2024","00058444","1"
"28859","2024","00058271","1"
"28785","2024","00058142","1"
"28786","2024","00058142","2"
"28787","2024","00058142","3"
"28871","2024","00058287","1"
"28863","2024","00058277","1"
"28962","2024","00058490","1"
"28966","2024","00058496","1"
"28970","2024","00058504","1"
"29017","2024","00058593","1"
"29008","2024","00058579","1"
"28999","2024","00058561","1"
"28994","2024","00058556","1"
"29014","2024","00058587","1"
"29011","2024","00058583","1"
"29004","2024","00058567","1"
"28944","2024","00058460","1"
"28975","2024","00058518","1"
"28980","2024","00058528","1"
"28943","2024","00058458","1"
"29005","2024","00058569","1"
"29023","2024","00058599","1"
"29039","2024","00058636","1"
"28903","2024","00058361","1"
"29037","2024","00058632","1"
"29041","2024","00058640","1"
"29046","2024","00058650","1"
"29047","2024","00058655","1"
"29048","2024","00058657","1"
"29049","2024","00058663","1"
"29568","2024","00059995","1"
"29391","2024","00059456","1"
"29373","2024","00059404","1"
"29406","2024","00059496","1"
"29377","2024","00059418","1"
"29411","2024","00059511","1"
"29412","2024","00059513","1"
"29413","2024","00059517","1"
"29434","2024","00059565","1"
"29414","2024","00059521","1"
"29415","2024","00059523","1"
"29424","2024","00059541","1"
"29376","2024","00059416","1"
"29433","2024","00059563","1"
"29436","2024","00059569","1"
"30232","2024","00059858","1"
"30509","2024","00061706","1"
"29557","2024","00059967","1"
"30488","2024","00061670","1"
"30471","2024","00061632","1"
"30523","2024","00061727","1"
"30542","2024","00054335","5"
"30497","2024","00061684","1"
"30480","2024","00061654","1"
"30542","2024","00054335","8"
"31465","2024","00060259","1"
"30998","2024","00062718","1"
"31465","2024","00060259","2"
"31001","2024","00062724","1"
"31465","2024","00060259","3"
"31463","2024","00047595","1"
"31463","2024","00047595","2"
"31882","2024","00064481","1"
"32135","2024","00064992","1"
"31651","2024","00063971","1"
"31649","2024","00063967","1"
"32366","2024","00065603","1"
"32350","2024","00065571","1"
"32365","2024","00065601","1"
"32364","2024","00065599","1"
